Name,Email,Location,Zip Code,Age,Gender,Language,Loyalty Program Member,Product Name,Purchase History,Avg Order Value,Cart Abandoned,Payment Method,Page Views,Time Spent (min),Clickstream Data,Search Query,Bounce Rate,Newsletter Opened,Product Rating,Support Queries,Survey Response,Social Media Share,Device Type,Browser Type,Operating System,IP Address,Referral Source,Promotional Elasticity,Loyalty Effect on Purchase,Engagement Score,Cost per Acquisition (CPA),Cost per Channel,Total Revenue,Gross Profit,Net Profit,COGS,Operating Expenses,Profit Margin (%),Revenue Trend,Expense Breakdown,Gross vs Net Profit,Region-wise Revenue Contribution,Churned,Customer ID,Transaction Date,Previous Category,Total Completed Purchase Value,Total Orders in Time Slot,Total Floated Coupon,Reactivated Customers (Per Campaign),Labor Cost,Raw Material Cost,Shipping Cost,Income Group,First Interaction Date,Awareness Stage,Consideration Stage,Intent Stage,Purchase Stage,Product Page Visits,Add to Cart Count,Checkout Initiated,Payments Attempted,Payments Successful,Return Requests,Out of Stock Occurrences,Defective Complaints,Last Purchase Date,Subscription Cancelled,Churn Reason,Discount Applied,Product Price,Quantity Sold,Chargebacks,Number of Chargebacks,#Fraud Flag,Average Resolution Time,Average Response Time,Ticket Resolution Time,Impact of Support Quality on Repeat Purchases,Total Units,Order Shipment Time,Placement Time,Delivery Time,Delivery Delays,Reason for Delivery Delays,Return Due to Delivery Issues,Payment & Transaction Failures,Reasons for Payment Failure,source,Retailer_Name,Store_ID,Store_Location_City,Store_Location_Country,POS_Transaction_ID,Category,Seasonal_Trend,Stock_Availability,Shelf_Space_Allocation,Repeat_Purchase_Rate,Basket_Size,Cross_Purchased_Products,Brand_Substitution_Rate,Category_Share_in_Retailer_Sales,Competitor_Promotion_Impact,Retail_Foot_Traffic,Customer Segment,In_Store_Advertising_Effectiveness,Transaction Amount,Checkout Abandoned,Payment Failure,Product_Issue_Reported,Campaign_Exposure,Return_Flag,Customer Segment Type,Region,Order_ID,Purchase_Frequency,Product_Views,Wishlist_Adds,Delivery_Location_City,Delivery_Location_Country,Shipping_Method,Return_Refund_Rate,Order_Fulfillment_Time,Ad_Clicks,Impressions,Coupon_Code_Usage,Product_Bundling_Preferences,Churn_Risk,Repeat_Purchase_Decline,Discounted,Return_Rate,Defective_Flag,Channel
User1,user1000958@outlook.com,Australia,54374,42,Other,English,0,Generic Product,Electronics,237.61586888988,4.0,Cash on Delivery,25,00:11:03,5,Chocolate,28.07,True,2.4,Delayed Order,Negative,True,Desktop,Edge,MacOS,0.197.144.161,Email,1.55,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-11-13,Beauty,158.978006799359,5,5,4,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-05,0,0,1,1,349,290,261,244,239,4,1,0,2024-11-06,1,Other,10,8.43,4.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,33.72,1,0,0,Yes,0,Returning,East,ORD10490,6,7,0,Mumbai,Germany,Express,0.94,00:01:00,14,8183,0,Candy & Gum,Low,53.83,True,2.74,1,Web
User1,user1000958@outlook.com,Australia,54374,42,Other,English,1,Generic Product,Beauty,499.906396988208,5.0,Cash on Delivery,25,00:11:03,8,Chocolate,37.36,True,1.1,Delayed Order,Negative,True,Tablet,Chrome,MacOS,0.197.144.161,Social Media,1.75,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-11-05,Clothing,154.733837725876,8,0,8,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-06,0,0,1,1,349,290,261,244,239,4,1,0,2025-02-18,0,Other,10,3.02,2.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,6.04,0,0,0,Yes,0,Returning,East,ORD10491,9,3,1,Mumbai,Germany,Express,0.77,00:02:00,9,7813,3,Candy & Gum,Low,81.13,False,6.11,1,In-Store
User1,user1000958@outlook.com,Germany,54374,42,Other,English,0,Generic Product,Beauty,427.053961333465,1.0,Cash on Delivery,25,00:11:03,16,Biscuits,59.75,True,1.4,Delayed Order,Negative,True,Tablet,Edge,MacOS,0.197.144.161,Social Media,2.02,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,0,5344,2024-11-15,Electronics,316.205674027645,8,10,6,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-07,0,0,1,0,349,290,261,244,239,4,1,0,2025-02-19,0,Other,0,37.23,3.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,111.69,1,0,0,Yes,0,Returning,East,ORD10492,9,6,3,Berlin,Germany,Express,0.88,00:10:00,17,4908,0,Candy & Gum,High,21.64,False,0.93,1,In-Store
User1,user1000958@outlook.com,India,54374,42,Other,English,0,Generic Product,Beauty,297.738640113762,4.0,PayPal,25,00:11:03,5,Chocolate,56.79,True,3.5,Delayed Order,Negative,True,Desktop,Safari,MacOS,0.197.144.161,Social Media,2.18,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-12-04,Beauty,76.0491971425363,0,15,1,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-08,1,1,0,1,349,290,261,244,239,4,1,0,2024-12-13,1,Other,0,26.81,4.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,107.24,1,1,0,Yes,0,Returning,West,ORD10493,7,92,2,Mumbai,UK,Standard,0.16,00:01:00,18,5653,1,Chocolate & Biscuits,Low,80.29,False,15.4,0,Mobile App
User1,user1000958@outlook.com,USA,54374,42,Other,English,0,Generic Product,Grocery,350.027730578616,0.0,PayPal,25,00:11:03,16,Candy,51.86,True,5.0,Delayed Order,Negative,True,Tablet,Safari,MacOS,0.197.144.161,Search,2.02,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2025-01-29,Beauty,496.737921677548,2,0,5,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-09,1,0,0,1,349,290,261,244,239,4,1,0,2024-09-28,0,Other,5,42.65,5.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,213.25,0,1,0,Yes,0,Returning,South,ORD10494,1,43,3,Sydney,Brazil,Standard,0.62,00:04:00,4,6074,2,Candy & Gum,Low,39.96,False,2.54,0,Mobile App
User1,user1000958@outlook.com,Germany,54374,42,Other,English,1,Generic Product,Beauty,305.783007547037,5.0,UPI,25,00:11:03,1,Gum,60.98,True,1.4,Delayed Order,Negative,True,Tablet,Edge,MacOS,0.197.144.161,Direct,1.21,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-11-10,Grocery,150.746287603567,2,15,9,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-10,1,1,1,0,349,290,261,244,239,4,1,0,2024-12-28,1,Other,15,31.17,3.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,93.51,1,0,0,Yes,0,Returning,South,ORD10495,9,63,2,Mumbai,Germany,Express,0.94,00:03:00,15,8665,0,Chocolate & Biscuits,Low,18.89,False,14.08,1,Web
User1,user1000958@outlook.com,Germany,54374,42,Other,English,1,Generic Product,Clothing,407.314513960761,1.0,Cash on Delivery,25,00:11:03,2,Snacks,58.24,True,2.4,Delayed Order,Negative,True,Tablet,Edge,MacOS,0.197.144.161,Social Media,2.49,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-09-27,Beauty,197.530088567174,0,0,6,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-11,1,1,1,0,349,290,261,244,239,4,1,0,2024-10-22,1,Other,15,23.52,2.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,47.04,0,1,0,Yes,0,Returning,North,ORD10496,8,53,1,Berlin,Brazil,Standard,0.68,00:01:00,19,1863,3,Candy & Gum,Low,75.9,False,27.99,1,Web
User1,user1000958@outlook.com,USA,54374,42,Other,English,1,Generic Product,Beauty,444.132563591944,3.0,PayPal,25,00:11:03,20,Biscuits,72.88,True,3.4,Delayed Order,Negative,True,Mobile,Safari,MacOS,0.197.144.161,Direct,1.37,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-11-10,Electronics,119.889863106462,5,15,7,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-12,0,0,0,0,349,290,261,244,239,4,1,0,2024-10-17,1,Other,20,31.16,3.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,93.48,0,1,0,Yes,0,Returning,East,ORD10497,7,56,1,Mumbai,Germany,Standard,0.8,00:01:00,17,8159,5,Chocolate & Biscuits,Low,9.09,False,21.59,1,Web
User1,user1000958@outlook.com,Brazil,54374,42,Other,English,0,Generic Product,Clothing,385.630267656506,4.0,Debit Card,25,00:11:03,3,Snacks,55.16,True,4.3,Delayed Order,Negative,True,Desktop,Safari,MacOS,0.197.144.161,Email,0.55,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2025-02-06,Beauty,325.313057472655,3,5,8,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-13,0,1,1,1,349,290,261,244,239,4,1,0,2024-10-22,1,Other,5,32.61,5.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,163.05,1,0,0,Yes,0,Returning,East,ORD10498,1,59,3,London,Germany,Standard,0.59,00:04:00,6,9113,0,Beverages & Snacks,Low,51.48,True,2.32,1,Mobile App
User1,user1000958@outlook.com,UK,54374,42,Other,English,1,Generic Product,Clothing,99.1616394773445,0.0,Debit Card,25,00:11:03,20,Candy,66.72,True,1.5,Delayed Order,Negative,True,Desktop,Firefox,MacOS,0.197.144.161,Ads,1.23,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-12-03,Beauty,39.6394284631855,7,20,2,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-14,0,1,1,1,349,290,261,244,239,4,1,0,2024-09-08,1,Other,15,45.36,5.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Candy,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,226.8,1,0,0,Yes,0,Returning,East,ORD10499,5,36,1,Berlin,Brazil,Standard,0.34,00:01:00,0,4485,0,Chocolate & Biscuits,Low,6.39,True,6.73,1,In-Store
User1,user1000958@outlook.com,India,54374,42,Other,English,1,Generic Product,Beauty,192.535485470143,0.0,Debit Card,25,00:11:03,17,Biscuits,34.92,True,3.8,Delayed Order,Negative,True,Tablet,Edge,MacOS,0.197.144.161,Email,0.76,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-10-16,Grocery,464.626241908447,5,0,1,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-15,0,1,0,0,349,290,261,244,239,4,1,0,2025-01-10,1,Other,10,34.04,1.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,34.04,0,0,0,Yes,0,Returning,North,ORD10500,9,27,3,Sydney,Australia,Standard,0.99,00:07:00,6,8156,0,Candy & Gum,Low,35.64,False,20.21,1,Web
User1,user1000958@outlook.com,USA,54374,42,Other,English,1,Generic Product,Grocery,394.360023954842,0.0,PayPal,25,00:11:03,10,Snacks,60.69,True,1.8,Delayed Order,Negative,True,Mobile,Chrome,MacOS,0.197.144.161,Search,0.74,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-09-22,Beauty,158.952834153681,3,0,6,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-16,1,1,0,1,349,290,261,244,239,4,1,0,2024-12-01,0,Other,10,43.08,2.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,86.16,0,1,0,Yes,0,Returning,East,ORD10501,10,21,1,São Paulo,India,Standard,0.01,00:02:00,18,9824,5,Beverages & Snacks,Low,60.11,True,26.84,0,In-Store
User1,user1000958@outlook.com,UK,54374,42,Other,English,0,Generic Product,Clothing,413.357014229718,5.0,PayPal,25,00:11:03,16,Snacks,74.13,True,2.5,Delayed Order,Negative,True,Desktop,Edge,MacOS,0.197.144.161,Search,1.06,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-09-03,Electronics,464.413879083595,4,20,7,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-17,1,1,1,1,349,290,261,244,239,4,1,0,2024-11-05,0,Other,15,8.14,2.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Chocolate,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,16.28,1,0,0,Yes,0,Returning,South,ORD10502,2,78,3,New York,UK,Standard,0.6,00:09:00,9,2262,2,Chocolate & Biscuits,High,55.61,True,0.99,1,Mobile App
User1,user1000958@outlook.com,Brazil,54374,42,Other,English,0,Generic Product,Beauty,318.113339774748,2.0,PayPal,25,00:11:03,5,Biscuits,43.14,True,1.9,Delayed Order,Negative,True,Desktop,Safari,MacOS,0.197.144.161,Email,0.61,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-12-27,Clothing,134.234206731138,1,5,8,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-18,0,1,0,0,349,290,261,244,239,4,1,0,2024-12-25,0,Other,10,35.23,5.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,176.149999999999,1,1,0,Yes,0,Returning,East,ORD10503,3,61,0,Sydney,Germany,Standard,0.05,00:01:00,14,919,0,Chocolate & Biscuits,Low,40.47,False,24.37,1,Mobile App
User1,user1000958@outlook.com,UK,54374,42,Other,English,0,Generic Product,Beauty,359.931158309433,5.0,Credit Card,25,00:11:03,18,Biscuits,66.75,True,2.7,Delayed Order,Negative,True,Tablet,Firefox,MacOS,0.197.144.161,Ads,1.88,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-12-18,Grocery,261.756201779396,9,0,9,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-19,1,1,0,0,349,290,261,244,239,4,1,0,2024-12-03,1,Other,10,41.74,5.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,208.7,1,1,0,Yes,0,Returning,North,ORD10504,2,47,2,Mumbai,UK,Standard,0.98,00:06:00,2,9021,2,Chocolate & Biscuits,Low,42.9,True,16.85,0,Mobile App
User1,user1000958@outlook.com,USA,54374,42,Other,English,0,Generic Product,Grocery,95.5042958359545,0.0,PayPal,25,00:11:03,20,Gum,63.49,True,4.4,Delayed Order,Negative,True,Tablet,Safari,MacOS,0.197.144.161,Email,0.65,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-11-14,Clothing,350.634124078812,0,5,4,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-20,1,1,1,1,349,290,261,244,239,4,1,0,2024-10-24,1,Other,20,36.46,3.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Premium,Medium,109.38,0,1,0,Yes,0,Returning,West,ORD10505,7,76,3,London,India,Express,0.93,00:07:00,9,6285,5,Chocolate & Biscuits,Low,22.68,False,16.38,0,Mobile App
User1,user1000958@outlook.com,USA,54374,42,Other,English,0,Generic Product,Beauty,192.606245518846,2.0,Cash on Delivery,25,00:11:03,9,Snacks,23.57,True,4.5,Delayed Order,Negative,True,Tablet,Chrome,MacOS,0.197.144.161,Direct,0.91,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-10-21,Electronics,310.187170901496,6,15,8,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-21,0,0,0,1,349,290,261,244,239,4,1,0,2024-11-28,1,Other,10,2.26,1.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Snacks,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,2.26,1,1,0,Yes,0,Returning,West,ORD10506,2,4,0,Mumbai,India,Standard,0.68,00:03:00,6,9424,1,Beverages & Snacks,Low,45.59,True,28.73,0,In-Store
User1,user1000958@outlook.com,Brazil,54374,42,Other,English,1,Generic Product,Electronics,271.971777940309,2.0,Credit Card,25,00:11:03,3,Gum,54.89,True,1.5,Delayed Order,Negative,True,Desktop,Safari,MacOS,0.197.144.161,Email,0.69,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-09-15,Beauty,261.121356552244,9,15,0,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-22,1,1,1,1,349,290,261,244,239,4,1,0,2025-01-18,0,Other,15,42.6,4.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Beverages,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Premium,Medium,170.4,0,0,0,Yes,0,Returning,South,ORD10507,10,27,0,Sydney,India,Standard,0.32,00:06:00,14,1488,0,Candy & Gum,Low,95.33,False,22.43,0,In-Store
User1,user1000958@outlook.com,Germany,54374,42,Other,English,1,Generic Product,Electronics,492.017118949548,2.0,Debit Card,25,00:11:03,4,Snacks,27.81,True,1.8,Delayed Order,Negative,True,Tablet,Edge,MacOS,0.197.144.161,Search,0.63,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2025-01-22,Clothing,396.381029299634,2,20,8,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-23,0,0,0,0,349,290,261,244,239,4,1,0,2024-09-21,0,Other,0,13.34,4.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,53.36,1,1,0,Yes,0,Returning,South,ORD10508,7,60,3,Mumbai,India,Standard,0.62,00:06:00,13,6913,1,Candy & Gum,Low,85.05,True,25.5,1,Web
User1,user1000958@outlook.com,India,54374,42,Other,English,0,Generic Product,Electronics,401.61563921546,3.0,Credit Card,25,00:11:03,3,Chocolate,78.04,True,1.5,Delayed Order,Negative,True,Tablet,Chrome,MacOS,0.197.144.161,Email,1.04,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-09-16,Grocery,240.542078867846,2,10,9,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-24,1,1,1,1,349,290,261,244,239,4,1,0,2024-09-11,1,Other,10,40.28,4.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,161.12,0,0,0,Yes,0,Returning,South,ORD10509,4,4,1,Berlin,UK,Standard,0.94,00:09:00,11,9833,5,Candy & Gum,High,14.52,False,10.62,0,In-Store
User1,user1000958@outlook.com,India,54374,42,Other,English,0,Generic Product,Beauty,104.383687204974,5.0,Debit Card,25,00:11:03,14,Candy,68.68,True,2.4,Delayed Order,Negative,True,Tablet,Safari,MacOS,0.197.144.161,Email,1.64,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2024-12-19,Clothing,173.255476367909,5,5,4,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-25,0,1,0,1,349,290,261,244,239,4,1,0,2024-10-19,1,Other,15,45.07,2.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Gum,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Regular,Medium,90.14,0,1,0,Yes,0,Returning,West,ORD10510,8,13,3,São Paulo,Brazil,Standard,0.09,00:01:00,0,7469,4,Chocolate & Biscuits,Low,2.98,True,16.63,0,In-Store
User1,user1000958@outlook.com,UK,54374,42,Other,English,1,Generic Product,Clothing,182.679204817725,2.0,Cash on Delivery,25,00:11:03,17,Candy,26.58,True,4.8,Delayed Order,Negative,True,Mobile,Safari,MacOS,0.197.144.161,Direct,2.43,57.80788799999999,0.7904774881952334,6.32,3.16,90.23381440976168,23.714324645857,-26.285675354142956,55.33342417366634,100.0,-167.46110545477066,86.95252370147568,3.949222109095413,50.0,15.809549763904666,1,5344,2025-02-18,Beauty,362.11053455568,2,10,1,274.78623657940364,554.5922454579821,54.92351542889382,High,2024-05-26,0,0,0,1,349,290,261,244,239,4,1,0,2024-11-25,1,Other,10,42.43,4.0,2,1,0,00:00:00,00:00:00,00:00:00,0.0,10.0,00:03:57,00:01:26,00:05:26,No,Shipping carrier issue,No,No,Credit card expired,Ecommerce Data,Generic Retailer,STORE234,New York,India,TXN36704,Biscuits,High,In Stock,5,0.49811,5,Bread,0.4942,28.168620000000004,Low,2791,Budget,Medium,169.72,1,0,0,Yes,0,Returning,East,ORD10511,7,78,0,Sydney,Australia,Standard,0.9,00:06:00,17,3556,2,Chocolate & Biscuits,Low,93.35,True,18.46,0,In-Store
