Name,Email,Location,Zip Code,Age,Gender,Language,Loyalty Program Member,Product Name,Purchase History,Avg Order Value,Cart Abandoned,Payment Method,Page Views,Time Spent (min),Clickstream Data,Search Query,Bounce Rate,Newsletter Opened,Product Rating,Support Queries,Survey Response,Social Media Share,Device Type,Browser Type,Operating System,IP Address,Referral Source,Promotional Elasticity,Loyalty Effect on Purchase,Engagement Score,Cost per Acquisition (CPA),Cost per Channel,Total Revenue,Gross Profit,Net Profit,COGS,Operating Expenses,Profit Margin (%),Revenue Trend,Expense Breakdown,Gross vs Net Profit,Region-wise Revenue Contribution,Churned,Customer ID,Transaction Date,Previous Category,Total Completed Purchase Value,Total Orders in Time Slot,Total Floated Coupon,Reactivated Customers (Per Campaign),Labor Cost,Raw Material Cost,Shipping Cost,Income Group,First Interaction Date,Awareness Stage,Consideration Stage,Intent Stage,Purchase Stage,Product Page Visits,Add to Cart Count,Checkout Initiated,Payments Attempted,Payments Successful,Return Requests,Out of Stock Occurrences,Defective Complaints,Last Purchase Date,Subscription Cancelled,Churn Reason,Discount Applied,Product Price,Quantity Sold,Chargebacks,Number of Chargebacks,#Fraud Flag,Average Resolution Time,Average Response Time,Ticket Resolution Time,Impact of Support Quality on Repeat Purchases,Total Units,Order Shipment Time,Placement Time,Delivery Time,Delivery Delays,Reason for Delivery Delays,Return Due to Delivery Issues,Payment & Transaction Failures,Reasons for Payment Failure,source,Retailer_Name,Store_ID,Store_Location_City,Store_Location_Country,POS_Transaction_ID,Category,Seasonal_Trend,Stock_Availability,Shelf_Space_Allocation,Repeat_Purchase_Rate,Basket_Size,Cross_Purchased_Products,Brand_Substitution_Rate,Category_Share_in_Retailer_Sales,Competitor_Promotion_Impact,Retail_Foot_Traffic,Customer Segment,In_Store_Advertising_Effectiveness,Transaction Amount,Checkout Abandoned,Payment Failure,Product_Issue_Reported,Campaign_Exposure,Return_Flag,Customer Segment Type,Region,Order_ID,Purchase_Frequency,Product_Views,Wishlist_Adds,Delivery_Location_City,Delivery_Location_Country,Shipping_Method,Return_Refund_Rate,Order_Fulfillment_Time,Ad_Clicks,Impressions,Coupon_Code_Usage,Product_Bundling_Preferences,Churn_Risk,Repeat_Purchase_Decline,Discounted,Return_Rate,Defective_Flag,Channel,Cluster
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,0,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.29,TRUE,2,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,194.24,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,10/16/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,5/18/2023,0,Other,10% off,149.402795,7,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE433,New York,Brazil,TXN39636,Biscuits,Low,Out of Stock,9,0.05,7,Snacks,0.78,10.71,Medium,2293,Families,Low,194.24,0,0,0,No,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.26,TRUE,4,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,195.79,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,11/16/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,3/31/2023,0,Other,buy 1 get 1,149.402795,11,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE315,Mumbai,Germany,TXN98970,Beverages,High,In Stock,5,0.39,4,Bread,0.2,42.34,Low,1065,Families,Low,195.79,0,0,0,Yes,1,Returning,West,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.14,TRUE,3,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,150.87,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,11/12/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,4/19/2023,1,Other,seasonal offer,149.402795,18,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE892,New York,Germany,TXN49511,Biscuits,Medium,In Stock,3,0.23,9,Bread,0.15,20.41,Low,967,Young Adults,High,150.87,0,0,0,Yes,0,Returning,North,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,1,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.56,TRUE,3,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,180.5,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,2/27/2025,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,11/22/2023,0,Other,buy 1 get 1,149.402795,4,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE352,New York,UK,TXN29610,Chocolate,High,In Stock,3,0.53,9,Bread,0.2,28.07,High,4035,Families,Low,180.5,0,0,0,Yes,0,New,West,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,0,Generic Product,Beauty,154.7147152,1,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.63,TRUE,3,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,55.27,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,11/8/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,8/18/2023,0,Other,buy 1 get 1,149.402795,18,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE147,New York,Brazil,TXN81319,Snacks,High,In Stock,7,0.12,5,Dairy,0.04,34.19,Medium,4285,Families,High,55.27,0,0,0,No,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,0,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.59,TRUE,2,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,51.26,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,2/1/2025,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,3/11/2023,0,Other,buy 1 get 1,149.402795,3,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE772,New York,Germany,TXN57175,Biscuits,Low,In Stock,4,0.22,4,Bread,0.96,19.41,Medium,2850,Mixed,Low,51.26,0,0,0,Yes,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.38,TRUE,5,Delayed Order,Negative,TRUE,Tablet,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,172.49,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,10/23/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,9/24/2023,0,Other,10% off,149.402795,18,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE229,Sydney,Brazil,TXN17229,Biscuits,Medium,In Stock,7,0.3,8,Soft Drinks,0.74,18.54,Medium,4772,Young Adults,High,172.49,0,0,1,Yes,0,Loyal,East,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.42,TRUE,3,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,88.22,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,12/27/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,11/27/2023,0,Other,20,149.402795,15,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE958,São Paulo,USA,TXN75169,Gum,High,In Stock,1,0.7,5,Bread,0.72,30.69,Medium,3411,Seniors,High,88.22,0,0,0,Yes,0,Loyal,West,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,1,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.25,TRUE,1,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,174.74,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,12/12/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,10/24/2023,0,Other,seasonal offer,149.402795,5,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE352,Mumbai,Germany,TXN67956,Biscuits,Medium,Out of Stock,9,0.33,10,Dairy,0.95,37.81,Medium,4451,Families,High,174.74,1,1,0,No,0,Loyal,West,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.2,TRUE,4,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,66.42,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,1/24/2025,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,6/23/2023,0,Other,20,149.402795,9,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE312,Berlin,Brazil,TXN35283,Beverages,Medium,In Stock,10,0.26,4,Bread,0.93,30.45,Low,3001,Young Adults,High,66.42,0,1,0,No,0,New,West,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,0,Generic Product,Beauty,154.7147152,1,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.59,TRUE,2,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,31.01,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,10/5/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,6/15/2023,1,Other,buy 1 get 1,149.402795,13,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE234,Sydney,India,TXN55833,Biscuits,High,In Stock,2,0.91,8,Snacks,0.4,20.58,High,3026,Families,Medium,31.01,1,0,0,Yes,0,Loyal,East,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.58,TRUE,5,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,9.21,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,1/19/2025,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,11/13/2023,0,Other,buy 1 get 1,149.402795,13,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE934,Berlin,Australia,TXN24156,Chocolate,Low,Out of Stock,4,0.21,5,Snacks,0.92,16.9,Medium,3780,Young Adults,High,9.21,0,0,0,Yes,0,New,North,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,1,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.57,TRUE,1,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,45.12,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,2/3/2025,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,4/16/2023,0,Other,10% off,149.402795,20,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE737,New York,USA,TXN34765,Gum,High,In Stock,10,0.01,2,Dairy,0.19,5.58,Low,625,Mixed,Low,45.12,0,0,0,No,0,New,North,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,0,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.38,TRUE,3,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,80.9,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,2/7/2025,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,6/1/2023,0,Other,seasonal offer,149.402795,8,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE118,Mumbai,USA,TXN35653,Candy,Medium,In Stock,10,0.62,4,Snacks,0.98,36.01,Low,4654,Mixed,High,80.9,0,0,0,Yes,0,New,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.62,TRUE,2,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,148.44,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,10/23/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,7/22/2023,0,Other,buy 1 get 1,149.402795,5,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE468,Berlin,Australia,TXN47420,Chocolate,High,In Stock,6,0.29,8,Snacks,0.51,41.16,Medium,3325,Families,Low,148.44,0,0,0,No,0,Loyal,East,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,0,Generic Product,Beauty,154.7147152,1,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.66,TRUE,3,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,48.89,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,1,5344,2/1/2025,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,9/9/2023,1,Other,20,149.402795,3,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE201,Mumbai,Australia,TXN58956,Snacks,Medium,In Stock,4,0.61,5,Soft Drinks,0.82,7.02,High,3571,Young Adults,Low,48.89,1,0,0,No,0,New,West,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,1,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.3,TRUE,4,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,159,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,12/11/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,8/16/2023,0,Other,seasonal offer,149.402795,12,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE581,London,Brazil,TXN79517,Gum,High,In Stock,1,0.57,6,Soft Drinks,0.4,9.84,High,3788,Seniors,Medium,159,1,1,0,Yes,0,New,East,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.23,TRUE,2,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,23.33,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,9/11/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,2/17/2023,0,Other,seasonal offer,149.402795,20,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE893,Berlin,USA,TXN64078,Snacks,High,In Stock,10,0.27,8,Bread,0.23,24.94,Medium,4352,Families,Medium,23.33,0,0,0,Yes,0,New,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.38,TRUE,1,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,41.74,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,11/13/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,12/19/2023,0,Other,seasonal offer,149.402795,17,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE823,Sydney,Australia,TXN63091,Chocolate,Medium,In Stock,8,0.76,9,Soft Drinks,0.76,42,High,2367,Young Adults,Low,41.74,0,0,0,Yes,0,Returning,North,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,1,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.21,TRUE,5,Delayed Order,Negative,TRUE,Desktop,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,131.39,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,12/16/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,1/6/2023,0,Other,buy 1 get 1,149.402795,8,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE221,São Paulo,Australia,TXN33715,Biscuits,Medium,In Stock,3,0.51,4,Bread,0.07,23.38,Medium,1714,Young Adults,Low,131.39,0,1,0,No,0,Loyal,North,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,0,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.63,TRUE,5,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,163.52,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,9/1/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,5/7/2023,0,Other,seasonal offer,149.402795,7,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE473,Mumbai,Brazil,TXN96756,Beverages,High,In Stock,9,0.52,9,Dairy,0.33,26.26,High,1018,Mixed,High,163.52,0,1,0,No,0,Returning,South,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
User1,user1000958@outlook.com,Toronto,54374,42,Other,English,0,Generic Product,Beauty,154.7147152,0,UPI,25,11.05,Home > Chocolate > Dairy Milk,Snacks,0.3,TRUE,4,Delayed Order,Negative,TRUE,Mobile,Safari,MacOS,0.197.144.161,Email,1.06095,57.807888,0.790477488,6.32,3.16,147.94,23.71432465,-26.28567535,55.33342417,100,-167.4611055,86.9525237,3.949222109,50,15.80954976,0,5344,11/2/2024,Beauty,155.1320822,4,5,2,274.7862366,554.5922455,54.92351543,High,4/9/2023,2,2,2,2,349,290,261,244,239,4,1,0,3/22/2023,0,Other,10% off,149.402795,10,1,0,0,0:01:33,0:00:45,0:01:29,2.4425,10,0:03:57,0:01:26,0:05:26,No,Shipping carrier issue,No,No,Credit card expired,Retail Data,Generic Retailer,STORE541,Mumbai,USA,TXN69340,Chocolate,Low,Out of Stock,9,0.5,4,Snacks,0.5,25.32,High,4992,Families,Medium,147.94,0,0,0,No,0,Returning,East,ORD10000,5,50,1,Mumbai,Australia,Standard,0.51529,0:05:24,9,5142,2,Candy & Gum,Low,49.00096,TRUE,15.66809,1,Web,1
